system,label,score_type,score,model,sub_model,delta,is_better,baseline_model,baseline_score,gender,label_type,description,score_pvalue,wilcox_pvalue,n_seeds,n_subjects,n_positive
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.14911931026159658,long_seq,activity_self_selected_gait_speed,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",2.2198307922822447e-11,,15,2306,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.127650399715908,long_seq,activity_self_selected_gait_speed,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",1.2759697860339645e-08,,15,2417,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.12728772336373337,long_seq,activity_self_selected_gait_speed,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",5.409664290124423e-05,,15,2306,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.1087494597098778,long_seq,activity_self_selected_gait_speed,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.0008777175411587089,,15,2417,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0732742513836797,long_seq,activity_self_selected_gait_speed,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.016707553619708656,,15,2417,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.40111462704146467,long_seq,activity_sit_to_stand,,,,,all,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,3.21265180143824e-90,,15,2507,
blood_tests_lipids,bt__triglycerides,pearson_r,0.27127660917108026,long_seq,activity_sit_to_stand,,,,,all,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",5.308144077321928e-40,,15,2532,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2708612937293016,long_seq,activity_sit_to_stand,,,,,male,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,2.3617443979363494e-21,,15,2507,
blood_tests_lipids,bt__triglycerides,pearson_r,0.25843228173476507,long_seq,activity_sit_to_stand,,,,,female,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",4.217316636512589e-19,,15,2532,
blood_tests_lipids,bt__triglycerides,pearson_r,0.2517256082085238,long_seq,activity_sit_to_stand,,,,,male,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",4.2181538929798075e-18,,15,2532,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.18399780585353576,long_seq,activity_sit_to_stand,,,,,female,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.0600152408767766e-09,,15,2507,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.18297415982732065,long_seq,activity_sit_to_stand,,,,,female,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",9.557063454840096e-10,,15,2411,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.15890113402576164,long_seq,activity_sit_to_stand,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",4.762226480366212e-08,,15,2528,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.13953237816741135,long_seq,activity_sit_to_stand,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",9.097515592977608e-11,,15,2528,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.1323983436272478,long_seq,activity_sit_to_stand,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",3.6365947569057372e-09,,15,2411,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.0716657607582154,long_seq,activity_sit_to_stand,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",0.029759113501671246,,15,2411,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.03660766105735333,long_seq,activity_sit_to_stand,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.26402108192900586,,15,2528,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.4186423057409499,long_seq,activity_stationary_walk,,,,,all,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,2.306083960769367e-102,,15,2504,
blood_tests_lipids,bt__triglycerides,pearson_r,0.3287728354616375,long_seq,activity_stationary_walk,,,,,male,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.7128935117099675e-32,,15,2529,
blood_tests_lipids,bt__triglycerides,pearson_r,0.32821900797172504,long_seq,activity_stationary_walk,,,,,all,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.0894008298382015e-60,,15,2529,
blood_tests_lipids,bt__triglycerides,pearson_r,0.2988032183089605,long_seq,activity_stationary_walk,,,,,female,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",3.6256496507177736e-25,,15,2529,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2627972701531456,long_seq,activity_stationary_walk,,,,,male,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,5.732816822489853e-20,,15,2504,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.2167365450303381,long_seq,activity_stationary_walk,,,,,female,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.7073157989365783e-13,,15,2504,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.19182571821967218,long_seq,activity_stationary_walk,,,,,female,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",1.2861982170845428e-10,,15,2408,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.17675662009266224,long_seq,activity_stationary_walk,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",5.651758388703914e-16,,15,2408,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.16014070169163105,long_seq,activity_stationary_walk,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",2.206428183299643e-07,,15,2408,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.13040635019896152,long_seq,activity_stationary_walk,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",1.823766694412492e-10,,15,2525,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.10603515663963249,long_seq,activity_stationary_walk,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.00026757081221124353,,15,2525,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.07525377422918568,long_seq,activity_stationary_walk,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.012261701928339391,,15,2525,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.40086073285054513,long_seq,activity_tm_3kmh,,,,,all,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.1419765281006088e-87,,15,2341,
blood_tests_lipids,bt__triglycerides,pearson_r,0.3222183056299909,long_seq,activity_tm_3kmh,,,,,all,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.3304644869655056e-55,,15,2364,
blood_tests_lipids,bt__triglycerides,pearson_r,0.3055627866182963,long_seq,activity_tm_3kmh,,,,,female,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",6.258568823323704e-25,,15,2364,
blood_tests_lipids,bt__triglycerides,pearson_r,0.3009152854482509,long_seq,activity_tm_3kmh,,,,,male,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",2.3277510522409267e-24,,15,2364,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.23848209980084273,long_seq,activity_tm_3kmh,,,,,male,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,8.013099390177355e-16,,15,2341,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.18202759224633033,long_seq,activity_tm_3kmh,,,,,female,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.3608798256324014e-09,,15,2341,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.17496239218347315,long_seq,activity_tm_3kmh,,,,,female,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",1.069213580544184e-06,,15,2251,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.15103102105902652,long_seq,activity_tm_3kmh,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",1.0782923961949519e-10,,15,2251,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.12538676714858635,long_seq,activity_tm_3kmh,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",0.00015127423760095317,,15,2251,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.12355730539973744,long_seq,activity_tm_3kmh,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",2.449643831104915e-08,,15,2360,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.0947421743127919,long_seq,activity_tm_3kmh,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.0040600243440725905,,15,2360,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.07549514600303324,long_seq,activity_tm_3kmh,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.017628525258224108,,15,2360,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.4818895986486142,long_seq,ensemble,,,,,all,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,4.180793341965518e-143,,15,2512,
blood_tests_lipids,bt__triglycerides,pearson_r,0.3845956170712155,long_seq,ensemble,,,,,all,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",9.396936382945043e-86,,15,2537,
blood_tests_lipids,bt__triglycerides,pearson_r,0.37520568516910496,long_seq,ensemble,,,,,male,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",6.044053419844096e-42,,15,2537,
blood_tests_lipids,bt__triglycerides,pearson_r,0.36340080281443365,long_seq,ensemble,,,,,female,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",7.49554715138741e-39,,15,2537,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.33137218455332235,long_seq,ensemble,,,,,male,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.877846833449615e-32,,15,2512,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.26288411161530195,long_seq,ensemble,,,,,female,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,1.7008550730217516e-20,,15,2512,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.24358954240884068,long_seq,ensemble,,,,,female,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",3.308124790788662e-16,,15,2416,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.21017109367490466,long_seq,ensemble,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",2.612817027918039e-22,,15,2416,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.1870976040801671,long_seq,ensemble,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",3.8154611835778325e-19,,15,2533,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.1748843147570796,long_seq,ensemble,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",3.656376782873016e-09,,15,2533,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.17104340992712425,long_seq,ensemble,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",2.2711543414424682e-08,,15,2416,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.09393922296487757,long_seq,ensemble,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.002320400026932203,,15,2533,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.3899465923260617,long_seq,long_seq_main,,,,,all,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,0.0,,15,2450,
blood_tests_lipids,bt__triglycerides,pearson_r,0.30371269517801,long_seq,long_seq_main,,,,,all,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.177328405159448e-246,,15,2475,
blood_tests_lipids,bt__triglycerides,pearson_r,0.2978940798249829,long_seq,long_seq_main,,,,,male,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.1331097536603474e-119,,15,2475,
blood_tests_lipids,bt__triglycerides,pearson_r,0.27938194360202784,long_seq,long_seq_main,,,,,female,regression,"Triglyceride blood concentration; measures fatty acids in blood (mg/dL), a key lipid panel component indicating metabolic health",1.677097428201613e-103,,15,2475,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.24269345291650263,long_seq,long_seq_main,,,,,male,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,5.588633543394246e-79,,15,2450,
blood_tests_lipids,bt__hdl_cholesterol,pearson_r,0.1847332946965679,long_seq,long_seq_main,,,,,female,regression,HDL cholesterol blood concentration ('good' cholesterol) in mg/dL; protective factor for cardiovascular health,4.112145615177653e-45,,15,2450,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.17688594935565125,long_seq,long_seq_main,,,,,female,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",5.3097016578374494e-37,,15,2357,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.14956410442258994,long_seq,long_seq_main,,,,,all,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",1.3881891503426952e-50,,15,2357,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.12171637310769706,long_seq,long_seq_main,,,,,all,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",3.7176534362024855e-36,,15,2470,
blood_tests_lipids,bt__non_hdl_cholesterol,pearson_r,0.11868148012065705,long_seq,long_seq_main,,,,,male,regression,"Non-HDL cholesterol blood concentration; measures total 'bad' cholesterol (LDL, VLDL, IDL) in mg/dL; indicator of cardiovascular risk",6.13185504346074e-17,,15,2357,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.11277789239746139,long_seq,long_seq_main,,,,,female,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",7.481992377287273e-16,,15,2470,
blood_tests_lipids,bt__total_cholesterol,pearson_r,0.055076830823143234,long_seq,long_seq_main,,,,,male,regression,"Total cholesterol blood concentration; sum of all cholesterol types (HDL, LDL, VLDL) in mg/dL; key cardiovascular health marker",0.00016249033855344764,,15,2470,
body_composition,body_comp_trunk_fat_mass,pearson_r,0.7650951320448186,long_seq,activity_romberg_closed,,,,,female,regression,"Mass of adipose tissue in the trunk region (chest, abdomen, lower back) measured in kilograms via dual-energy X-ray absorptiometry (DXA)",4.6807285e-317,,15,3299,
body_composition,body_comp_trunk_left_fat_mass,pearson_r,0.7620947190681536,long_seq,activity_romberg_closed,,,,,female,regression,Fat mass of the left trunk/torso measured via DXA,8.1404022044e-314,,15,3299,
body_composition,body_comp_trunk_right_fat_mass,pearson_r,0.761125890263465,long_seq,activity_romberg_closed,,,,,female,regression,Fat mass in the right trunk region measured in kilograms via DXA scan,1.14611421787858e-309,,15,3299,
body_composition,body_comp_trunk_fat_mass,pearson_r,0.7504500283956138,long_seq,activity_romberg_closed,,,,,all,regression,"Mass of adipose tissue in the trunk region (chest, abdomen, lower back) measured in kilograms via dual-energy X-ray absorptiometry (DXA)",0.0,,15,3299,
body_composition,body_comp_trunk_right_fat_mass,pearson_r,0.7476875954530393,long_seq,activity_romberg_closed,,,,,all,regression,Fat mass in the right trunk region measured in kilograms via DXA scan,0.0,,15,3299,
body_composition,body_comp_trunk_left_fat_mass,pearson_r,0.7473840690227161,long_seq,activity_romberg_closed,,,,,all,regression,Fat mass of the left trunk/torso measured via DXA,0.0,,15,3299,
body_composition,body_comp_trunk_fat_mass,pearson_r,0.740401647975186,long_seq,activity_romberg_closed,,,,,male,regression,"Mass of adipose tissue in the trunk region (chest, abdomen, lower back) measured in kilograms via dual-energy X-ray absorptiometry (DXA)",4.046406435422188e-277,,15,3299,
body_composition,body_comp_trunk_right_fat_mass,pearson_r,0.73818260298197,long_seq,activity_romberg_closed,,,,,male,regression,Fat mass in the right trunk region measured in kilograms via DXA scan,3.457200462143762e-275,,15,3299,
body_composition,body_comp_trunk_left_fat_mass,pearson_r,0.73788372683209,long_seq,activity_romberg_closed,,,,,male,regression,Fat mass of the left trunk/torso measured via DXA,4.464561348318114e-275,,15,3299,
body_composition,body_comp_android_fat_mass,pearson_r,0.7372124081430314,long_seq,activity_romberg_closed,,,,,female,regression,"Fat mass in the android region (upper body/abdominal area), measured in kilograms, indicating abdominal/visceral adiposity",2.5684979026885518e-284,,15,3299,
body_composition,waist,pearson_r,0.7357375650752663,long_seq,activity_romberg_closed,,,,,all,regression,"Waist circumference measured in centimeters, an anthropometric measurement of abdominal adiposity",0.0,,15,3387,
body_composition,waist,pearson_r,0.7246373064690034,long_seq,activity_romberg_closed,,,,,female,regression,"Waist circumference measured in centimeters, an anthropometric measurement of abdominal adiposity",7.639693920176174e-279,,15,3387,
body_composition,body_comp_total_fat_mass,pearson_r,0.722686113506518,long_seq,activity_romberg_closed,,,,,all,regression,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA",0.0,,15,3299,
body_composition,body_comp_total_left_fat_mass,pearson_r,0.722310640756865,long_seq,activity_romberg_closed,,,,,all,regression,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms",0.0,,15,3299,
body_composition,body_comp_total_left_fat_mass,pearson_r,0.7214045810161487,long_seq,activity_romberg_closed,,,,,female,regression,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms",4.597943801166806e-263,,15,3299,
body_composition,body_comp_total_fat_mass,pearson_r,0.721144192132681,long_seq,activity_romberg_closed,,,,,female,regression,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA",2.2635539218271975e-263,,15,3299,
body_composition,body_comp_total_right_fat_mass,pearson_r,0.7206467959091378,long_seq,activity_romberg_closed,,,,,all,regression,Total fat mass on the right side of body measured in kilograms via DXA scan,0.0,,15,3299,
body_composition,body_comp_total_right_fat_mass,pearson_r,0.7185202574976991,long_seq,activity_romberg_closed,,,,,female,regression,Total fat mass on the right side of body measured in kilograms via DXA scan,2.4957471229574017e-260,,15,3299,
body_composition,total_scan_sat_area,pearson_r,0.7130864945313597,long_seq,activity_romberg_closed,,,,,female,regression,Total android region (abdominal) adipose tissue area measured in cm² via DXA,4.1116823319068437e-252,,15,3296,
body_composition,body_comp_total_fat_mass,pearson_r,0.7052741534836237,long_seq,activity_romberg_closed,,,,,male,regression,"Total body fat mass across all regions (arms, legs, trunk, android and gynoid regions), measured in kilograms via DXA",4.967536123363902e-242,,15,3299,
body_composition,body_comp_total_left_fat_mass,pearson_r,0.7052708869547339,long_seq,activity_romberg_closed,,,,,male,regression,"Total adipose tissue mass in the left side of the body (left arm and left leg combined), measured in kilograms",8.487543036394843e-242,,15,3299,
body_composition,body_comp_total_right_fat_mass,pearson_r,0.7026836378036537,long_seq,activity_romberg_closed,,,,,male,regression,Total fat mass on the right side of body measured in kilograms via DXA scan,1.2799941247956824e-239,,15,3299,
body_composition,total_scan_vat_area,pearson_r,0.7002689640215242,long_seq,activity_romberg_closed,,,,,female,regression,"Visceral adipose tissue (VAT) area measured from DXA scan in square centimeters, representing the cross-sectional area of internal abdominal fat",1.5552178548965154e-242,,15,3287,
body_composition,body_comp_android_tissue_mass,pearson_r,0.6987240823373175,long_seq,activity_romberg_closed,,,,,all,regression,"Total tissue mass in android region (upper body/abdominal area) measured in kilograms from DXA, including fat and lean tissue",0.0,,15,3299,
body_composition,body_comp_android_total_mass,pearson_r,0.698313049904991,long_seq,activity_romberg_closed,,,,,all,regression,Total mass of the android region (upper body/abdominal area) measured via DXA,0.0,,15,3299,
